Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
23:31:47,110,23:31:48,24,23:31:47,47,23:31:47,16,
23:31:50,113,23:31:51,23,23:31:50,47,23:31:50,20,
23:31:53,116,23:31:54,24,23:31:53,47,23:31:53,6,
23:31:56,119,23:31:57,24,23:31:56,47,23:31:56,12,
23:32:02,113,23:32:03,23,23:32:02,47,23:32:02,2,
23:32:05,107,23:32:06,23,23:32:05,47,23:32:05,13,
23:32:08,101,23:32:09,23,23:32:08,47,23:32:08,13,
23:32:11,95,23:32:12,23,23:32:11,47,23:32:11,3,
23:32:14,91,23:32:15,23,23:32:14,47,23:32:14,5,
23:32:17,88,23:32:18,23,23:32:17,47,23:32:17,12,
23:32:20,85,23:32:21,20,23:32:20,47,23:32:20,22,
23:32:23,84,23:32:24,19,23:32:23,47,23:32:23,14,
23:32:26,82,23:32:27,19,23:32:26,47,23:32:26,7,
23:32:29,81,23:32:30,20,23:32:29,47,23:32:29,6,
23:32:32,81,23:32:33,20,23:32:32,47,23:32:32,11,
23:32:35,81,23:32:36,20,23:32:35,47,23:32:35,33,
23:32:38,81,23:32:39,21,23:32:38,47,23:32:38,6,
23:32:41,81,23:32:42,21,23:32:41,47,23:32:41,8,
23:32:44,81,23:32:45,21,23:32:44,47,23:32:44,3,
23:32:47,81,23:32:48,21,23:32:47,47,23:32:47,8,
23:32:50,81,23:32:51,21,23:32:50,47,23:32:50,11,
23:32:53,81,23:32:54,21,23:32:53,47,23:32:53,11,
23:32:56,79,23:32:57,21,23:32:56,47,23:32:56,5,
23:33:02,73,23:33:03,21,23:33:02,47,23:33:02,20,81
23:33:05,72,23:33:06,21,23:33:05,47,23:33:05,39,81
23:33:08,72,23:33:09,21,23:33:08,47,23:33:08,5,81
23:33:11,75,23:33:12,21,23:33:11,47,23:33:11,12,81
23:33:14,78,23:33:15,21,23:33:14,47,23:33:14,3,81
23:33:17,77,23:33:18,21,23:33:17,47,23:33:17,9,81
23:33:20,74,23:33:21,21,23:33:20,47,23:33:20,9,81
23:33:23,71,23:33:24,21,23:33:23,47,23:33:23,5,81
23:33:26,70,23:33:27,21,23:33:26,47,23:33:26,5,81
23:33:29,70,23:33:30,21,23:33:29,47,23:33:29,3,81
23:33:32,70,23:33:33,21,23:33:32,47,23:33:32,5,81
23:33:35,70,23:33:36,21,23:33:35,47,23:33:35,3,81
23:33:38,70,23:33:39,21,23:33:38,47,23:33:38,3,81
23:33:41,71,23:33:42,21,23:33:41,47,23:33:41,3,83
23:33:44,74,23:33:45,21,23:33:44,47,23:33:44,2,83
23:33:47,77,23:33:48,21,23:33:47,47,23:33:47,3,83
23:33:50,80,23:33:51,21,23:33:50,47,23:33:50,4,83
23:33:53,0,23:33:54,21,23:33:53,47,23:33:53,5,83
23:33:56,81,23:33:57,21,23:33:56,47,23:33:56,6,83
23:34:02,75,23:34:03,21,23:34:02,47,23:34:02,6,93
23:34:05,73,23:34:06,21,23:34:05,47,23:34:05,9,93
23:34:08,73,23:34:09,21,23:34:08,47,23:34:08,8,93
23:34:11,73,23:34:12,21,23:34:11,47,23:34:11,7,93
23:34:14,74,23:34:15,21,23:34:14,47,23:34:14,44,93
23:34:17,77,23:34:18,21,23:34:17,47,23:34:17,33,93
23:34:20,80,23:34:21,21,23:34:20,47,23:34:20,8,93
23:34:23,0,23:34:24,21,23:34:23,47,23:34:23,9,88
23:34:26,84,23:34:27,21,23:34:26,47,23:34:26,40,88
23:34:29,81,23:34:30,20,23:34:29,47,23:34:29,4,88
23:34:32,78,23:34:33,19,23:34:32,47,23:34:32,2,88
23:34:35,75,23:34:36,19,23:34:35,47,23:34:35,12,88
23:34:38,73,23:34:39,19,23:34:38,47,23:34:38,9,88
23:34:41,73,23:34:42,18,23:34:41,47,23:34:41,3,77
23:34:44,73,23:34:45,18,23:34:44,47,23:34:44,2,77
23:34:47,73,23:34:48,18,23:34:47,47,23:34:47,5,77
23:34:50,73,23:34:51,18,23:34:50,47,23:34:50,9,77
23:34:53,73,23:34:54,18,23:34:53,47,23:34:53,12,77
23:34:56,73,23:34:57,18,23:34:56,47,23:34:56,5,77
23:35:02,73,23:35:03,18,23:35:02,47,23:35:02,6,78
