Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
22:28:14,87,22:28:15,15,22:28:14,47,22:28:14,59
22:28:17,84,22:28:18,16,22:28:17,47,22:28:17,18
22:28:20,79,22:28:21,16,22:28:20,47,22:28:20,9
22:28:23,74,22:28:24,17,22:28:23,35,22:28:23,12
22:28:26,71,22:28:27,17,22:28:26,35,22:28:26,9
22:28:29,69,22:28:30,18,22:28:29,35,22:28:29,4
22:28:31,71,22:28:33,18,22:28:32,35,22:28:32,44
22:28:35,74,22:28:36,18,22:28:35,35,22:28:35,89
22:28:38,77,22:28:39,17,22:28:38,35,22:28:38,37
22:28:41,79,22:28:42,18,22:28:41,35,22:28:41,37
22:28:44,79,22:28:45,18,22:28:44,35,22:28:44,6
22:28:47,79,22:28:48,17,22:28:47,47,22:28:47,31
22:28:50,79,22:28:51,18,22:28:50,47,22:28:50,5
22:28:53,79,22:28:54,19,22:28:53,47,22:28:53,11
22:28:56,79,22:28:57,20,22:28:56,47,22:28:56,5
22:29:02,79,22:29:03,22,22:29:02,47,22:29:02,27
22:29:05,79,22:29:06,22,22:29:05,47,22:29:05,18
22:29:08,79,22:29:09,21,22:29:08,47,22:29:08,4
22:29:11,77,22:29:12,21,22:29:11,47,22:29:11,5
22:29:14,74,22:29:15,21,22:29:14,47,22:29:14,9
22:29:17,71,22:29:18,20,22:29:17,47,22:29:17,8
22:29:20,68,22:29:21,20,22:29:20,47,22:29:20,3
22:29:23,69,22:29:24,20,22:29:23,47,22:29:23,6
22:29:26,72,22:29:27,20,22:29:26,47,22:29:26,9
22:29:29,75,22:29:30,20,22:29:29,47,22:29:29,3
22:29:32,78,22:29:33,19,22:29:32,47,22:29:32,4
22:29:35,79,22:29:36,19,22:29:35,47,22:29:35,9
22:29:38,79,22:29:39,19,22:29:38,47,22:29:38,6
22:29:41,79,22:29:42,19,22:29:41,47,22:29:41,2
22:29:44,79,22:29:45,19,22:29:44,47,22:29:44,6
22:29:47,79,22:29:48,19,22:29:47,47,22:29:47,2
22:29:50,74,22:29:51,19,22:29:50,47,22:29:50,25
22:29:53,73,22:29:54,19,22:29:53,47,22:29:53,9
22:29:56,76,22:29:57,19,22:29:56,47,22:29:56,15
22:30:02,77,22:30:03,20,22:30:02,47,22:30:02,12,87
22:30:05,73,22:30:06,20,22:30:05,47,22:30:05,15,87
22:30:08,70,22:30:09,20,22:30:08,47,22:30:08,8,87
22:30:11,67,22:30:12,20,22:30:11,47,22:30:11,3,87
22:30:14,64,22:30:15,20,22:30:14,47,22:30:14,16,87
22:30:17,63,22:30:18,20,22:30:17,47,22:30:17,10,87
22:30:20,63,22:30:21,20,22:30:20,47,22:30:20,10,87
22:30:23,63,22:30:24,20,22:30:23,47,22:30:23,9,84
22:30:26,63,22:30:27,20,22:30:26,47,22:30:26,5,84
22:30:29,63,22:30:30,20,22:30:29,59,22:30:29,2,84
