Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
13:30:50,86,13:30:51,15,13:30:50,35,13:30:50,19
13:31:05,118,13:31:06,23,13:31:05,47,13:31:05,1
13:31:08,121,13:31:09,23,13:31:08,47,13:31:08,1
13:31:11,124,13:31:12,23,13:31:11,47,13:31:11,1
13:31:14,125,13:31:15,24,13:31:14,119,13:31:14,1
13:31:17,124,13:31:18,0,13:31:17,119,13:31:17,1
13:34:38,75,13:34:39,9,13:34:38,0,13:34:38,1
13:34:41,71,13:34:42,13,13:34:41,0,13:34:41,8
13:34:44,68,13:34:45,16,13:34:44,0,13:34:44,1
13:34:47,65,13:34:48,0,13:34:47,0,13:34:47,1
13:35:02,73,13:35:03,7,13:35:02,95,13:35:02,1
13:35:05,73,13:35:06,9,13:35:05,95,13:35:05,4
13:35:08,73,13:35:18,24,13:35:17,95,13:35:17,5
13:35:20,117,13:35:21,23,13:35:20,47,13:35:20,2
13:35:23,120,13:35:24,23,13:35:23,47,13:35:23,5
13:35:26,123,13:35:27,23,13:35:26,47,13:35:26,9
13:35:29,126,13:35:30,23,13:35:29,47,13:35:29,7
13:35:32,120,13:35:33,23,13:35:32,47,13:35:32,1
13:35:35,114,13:35:36,23,13:35:35,47,13:35:35,10
13:35:38,108,13:35:39,23,13:35:38,47,13:35:38,4
13:35:41,102,13:35:42,22,13:35:41,59,13:35:41,7
13:35:44,96,13:35:45,22,13:35:44,47,13:35:44,2
13:35:47,93,13:35:48,21,13:35:47,59,13:35:47,1
13:35:50,87,13:35:51,20,13:35:50,47,13:35:50,1
13:35:53,81,13:35:54,19,13:35:53,47,13:35:53,3
13:35:56,75,13:35:57,18,13:35:56,47,13:35:56,2
13:36:02,67,13:36:03,17,13:36:02,59,13:36:02,2,76
13:36:05,64,13:36:06,18,13:36:05,59,13:36:05,4,76
13:36:08,62,13:36:09,19,13:36:08,59,13:36:08,3,76
13:36:11,62,13:36:12,19,13:36:11,59,13:36:11,4,76
13:36:14,64,13:36:15,20,13:36:14,59,13:36:14,1,76
13:36:17,67,13:36:18,20,13:36:17,59,13:36:17,2,76
13:36:20,68,13:36:21,20,13:36:20,47,13:36:20,2,76
