Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
00:13:39,70,00:13:40,19,00:13:39,47,00:13:39,17
00:13:42,67,00:13:43,20,00:13:42,47,00:13:42,23
00:13:45,66,00:13:46,21,00:13:45,47,00:13:45,11
00:13:48,68,00:13:49,21,00:13:48,47,00:13:48,61
00:13:51,71,00:13:52,21,00:13:51,47,00:13:51,13
00:13:54,74,00:13:55,21,00:13:55,47,00:13:54,14
00:13:57,75,00:13:58,21,00:13:57,47,00:13:57,21
00:14:00,75,00:14:01,21,00:14:00,47,00:14:00,14
00:14:03,76,00:14:04,21,00:14:03,47,00:14:03,5
00:14:06,76,00:14:07,21,00:14:06,47,00:14:06,10
00:14:09,76,00:14:10,21,00:14:09,47,00:14:09,6
00:14:12,76,00:14:13,21,00:14:13,47,00:14:12,3
00:14:15,76,00:14:16,21,00:14:15,47,00:14:15,16
00:14:18,76,00:14:19,21,00:14:18,47,00:14:18,7
00:14:21,76,00:14:22,21,00:14:22,47,00:14:21,5
00:14:24,76,00:14:25,21,00:14:24,47,00:14:24,29
00:14:27,76,00:14:28,21,00:14:28,47,00:14:27,12
00:14:30,76,00:14:31,21,00:14:31,47,00:14:30,2
00:14:33,76,00:14:34,21,00:14:34,47,00:14:33,17
00:14:36,76,00:14:37,21,00:14:37,47,00:14:36,6
00:14:39,76,00:14:40,21,00:14:40,47,00:14:39,11
00:14:42,76,00:14:43,21,00:14:43,47,00:14:42,16
00:14:45,76,00:14:46,20,00:14:46,47,00:14:45,7
00:14:48,76,00:14:49,20,00:14:49,47,00:14:48,22
00:14:51,76,00:14:52,20,00:14:52,47,00:14:51,7
00:14:54,77,00:14:55,21,00:14:55,47,00:14:54,5
00:14:57,80,00:14:58,22,00:14:58,47,00:14:57,23
00:15:00,0,00:15:01,22,00:15:01,47,00:15:00,9,85
00:15:03,0,00:15:04,23,00:15:04,47,00:15:03,12,85
00:15:06,0,00:15:07,23,00:15:07,59,00:15:06,14,85
00:15:09,0,00:15:10,23,00:15:10,59,00:15:09,6,85
00:15:12,0,00:15:13,24,00:15:13,47,00:15:12,1,85
00:15:15,86,00:15:16,24,00:15:16,47,00:15:15,3,85
00:15:18,89,00:15:19,24,00:15:19,47,00:15:18,10,85
00:15:21,92,00:15:22,24,00:15:22,47,00:15:21,7,78
00:15:24,95,00:15:25,25,00:15:25,47,00:15:24,7,78
00:15:27,98,00:15:28,25,00:15:28,47,00:15:27,13,78
00:15:30,98,00:15:31,25,00:15:31,47,00:15:30,10,78
00:15:33,95,00:15:34,25,00:15:34,47,00:15:33,5,78
00:15:36,92,00:15:37,25,00:15:37,47,00:15:36,1,78
00:15:39,91,00:15:40,25,00:15:40,47,00:15:39,2,78
00:15:42,91,00:15:43,26,00:15:43,47,00:15:42,4,80
00:15:45,91,00:15:46,26,00:15:46,47,00:15:45,10,80
00:15:48,91,00:15:49,23,00:15:49,47,00:15:48,8,80
00:15:51,91,00:15:52,21,00:15:52,47,00:15:51,5,80
00:15:54,87,00:15:55,20,00:15:55,47,00:15:54,8,80
00:15:57,84,00:15:58,20,00:15:58,47,00:15:57,12,80
00:16:00,81,00:16:01,20,00:16:01,47,00:16:00,31,81
00:16:03,78,00:16:04,21,00:16:04,47,00:16:03,16,81
