Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
15:28:16,125,15:28:17,24,15:28:16,47,15:28:16,10,0
15:28:19,125,15:28:20,24,15:28:19,47,15:28:19,6,0
15:28:22,126,15:28:23,24,15:28:22,47,15:28:22,11,0
15:28:22,126,15:28:26,24,15:28:25,47,15:28:25,15,0
15:28:28,119,15:28:29,22,15:28:28,47,15:28:28,96,0
15:28:37,111,15:28:38,24,15:28:37,23,15:28:37,38,0
15:28:52,118,15:28:53,24,15:28:52,47,15:28:52,12,0
15:28:55,121,15:28:56,23,15:28:55,47,15:28:55,19,0
15:28:58,124,15:28:59,24,15:28:58,47,15:28:58,5,0
15:29:01,126,15:29:02,24,15:29:01,47,15:29:01,13,0
15:29:04,123,15:29:05,23,15:29:04,47,15:29:04,14,0
15:29:07,117,15:29:08,21,15:29:07,47,15:29:07,11,0
15:29:10,111,15:29:11,18,15:29:10,47,15:29:10,22,0
15:29:13,105,15:29:14,16,15:29:13,47,15:29:13,14,0
15:29:16,99,15:29:17,15,15:29:16,59,15:29:16,7,0
15:29:19,93,15:29:20,14,15:29:19,59,15:29:19,1,0
15:29:22,87,15:29:23,13,15:29:22,59,15:29:22,27,0
15:29:25,81,15:29:26,13,15:29:25,59,15:29:25,55,0
15:29:28,75,15:29:29,12,15:29:28,59,15:29:28,35,0
15:29:31,72,15:29:32,13,15:29:31,47,15:29:31,23,0
15:29:34,69,15:29:35,16,15:29:34,47,15:29:34,36,0
15:29:37,66,15:29:38,18,15:29:37,47,15:29:37,100,0
15:29:40,65,15:29:41,19,15:29:40,47,15:29:40,13,0
15:29:43,66,15:29:44,20,15:29:43,47,15:29:43,26,0
15:30:16,114,15:30:17,23,15:30:16,47,15:30:16,60,73
15:30:19,117,15:30:20,24,15:30:19,47,15:30:19,7,73
15:30:22,120,15:30:23,24,15:30:22,47,15:30:22,10,73
15:30:25,123,15:30:26,24,15:30:25,47,15:30:25,31,73
15:30:28,120,15:30:29,23,15:30:28,47,15:30:28,14,73
15:30:31,114,15:30:32,23,15:30:31,47,15:30:31,24,73
15:30:34,108,15:30:35,23,15:30:34,47,15:30:34,21,73
15:30:37,102,15:30:38,23,15:30:37,47,15:30:37,6,73
15:30:40,96,15:30:41,22,15:30:40,47,15:30:40,24,73
15:30:43,90,15:30:44,21,15:30:43,47,15:30:43,37,73
15:30:46,84,15:30:47,20,15:30:46,47,15:30:46,20,73
15:30:49,78,15:30:50,19,15:30:49,47,15:30:49,13,73
15:30:52,72,15:30:53,19,15:30:52,47,15:30:52,5,74
15:30:55,69,15:30:56,18,15:30:55,47,15:30:55,8,74
15:30:58,66,15:30:59,18,15:30:58,47,15:30:58,48,74
15:31:01,63,15:31:02,18,15:31:01,47,15:31:01,10,68
15:31:04,63,15:31:05,18,15:31:04,47,15:31:04,4,68
15:31:07,66,15:31:08,18,15:31:07,47,15:31:07,2,68
15:31:10,69,15:31:11,18,15:31:10,47,15:31:10,13,68
15:31:13,72,15:31:14,18,15:31:13,47,15:31:13,19,68
15:31:16,74,15:31:17,18,15:31:16,47,15:31:16,4,62
15:31:19,74,15:31:20,18,15:31:19,47,15:31:19,3,62
15:31:22,74,15:31:23,17,15:31:22,47,15:31:22,18,62
15:31:25,74,15:31:26,17,15:31:25,47,15:31:25,6,62
15:31:28,74,15:31:29,17,15:31:28,47,15:31:28,5,62
15:31:31,74,15:31:32,17,15:31:31,47,15:31:31,5,69
15:31:34,74,15:31:35,17,15:31:34,47,15:31:34,37,69
