Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
15:04:15,123,15:04:16,19,15:04:15,59,15:04:15,9,
15:04:18,117,15:04:19,16,15:04:18,59,15:04:18,12,
15:04:21,111,15:04:43,24,15:04:42,47,15:04:42,11,
15:04:45,126,15:04:46,23,15:04:45,47,15:04:45,14,
15:04:48,125,15:04:49,23,15:04:48,47,15:04:48,16,
15:04:51,125,15:04:52,24,15:04:51,47,15:04:51,21,
15:04:51,125,15:04:55,22,15:04:54,47,15:04:54,6,
15:04:57,121,15:04:58,19,15:04:57,47,15:04:57,8,
15:05:00,115,15:05:01,20,15:05:00,47,15:05:00,8,
15:05:03,109,15:05:04,20,15:05:03,47,15:05:03,9,
15:05:06,103,15:05:07,20,15:05:06,47,15:05:06,8,
15:05:09,97,15:05:10,17,15:05:09,47,15:05:09,5,
15:05:12,91,15:05:13,15,15:05:12,47,15:05:12,13,
15:05:15,85,15:05:16,13,15:05:15,47,15:05:15,12,
15:05:18,81,15:05:19,12,15:05:18,47,15:05:18,8,
15:05:21,76,15:05:22,12,15:05:21,47,15:05:21,5,
15:05:24,73,15:05:25,15,15:05:24,47,15:05:24,6,
15:05:27,70,15:05:28,17,15:05:27,47,15:05:27,17,
15:05:30,67,15:05:31,18,15:05:30,47,15:05:30,24,
15:05:33,64,15:05:34,19,15:05:33,47,15:05:33,7,
15:05:36,64,15:05:37,20,15:05:36,47,15:05:36,4,
15:05:39,64,15:05:40,21,15:05:39,47,15:05:39,4,
15:05:42,64,15:05:43,21,15:05:42,47,15:05:42,7,
15:05:45,64,15:05:46,22,15:05:45,47,15:05:45,9,
15:05:48,64,15:05:49,22,15:05:48,47,15:05:48,23,
15:05:51,65,15:05:52,22,15:05:51,47,15:05:51,18,
15:05:54,64,15:05:55,21,15:05:54,47,15:05:54,33,
15:05:57,67,15:05:58,22,15:05:57,47,15:05:57,27,
15:06:09,115,15:06:10,23,15:06:09,47,15:06:09,16,
15:06:12,118,15:06:13,24,15:06:12,47,15:06:12,5,
