Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
14:57:52,86,14:57:53,15,14:57:53,0,14:57:52,56,0
14:58:04,91,14:58:05,21,14:58:05,47,14:58:04,10,0
14:58:10,110,14:58:11,23,14:58:11,47,14:58:10,11,0
14:58:13,113,14:58:14,24,14:58:14,47,14:58:13,39,0
14:58:16,116,14:58:17,23,14:58:17,47,14:58:16,46,0
14:58:16,116,14:58:23,23,14:58:23,47,14:58:22,21,0
14:58:25,112,14:58:26,24,14:58:26,47,14:58:25,16,0
14:58:28,115,14:58:29,24,14:58:29,47,14:58:28,12,0
14:58:31,118,14:58:32,24,14:58:32,47,14:58:31,19,0
14:58:34,121,14:58:35,23,14:58:35,47,14:58:34,8,0
14:58:37,115,14:58:38,22,14:58:38,47,14:58:37,70,0
14:58:40,109,14:58:41,21,14:58:41,47,14:58:40,21,0
14:58:43,103,14:58:44,20,14:58:44,47,14:58:43,17,0
14:58:46,100,14:58:47,20,14:58:47,47,14:58:46,11,0
14:58:58,114,14:58:59,23,14:58:59,47,14:58:58,29,0
14:59:01,117,14:59:02,24,14:59:02,47,14:59:01,33,0
14:59:04,120,14:59:05,24,14:59:05,47,14:59:04,44,0
14:59:07,123,14:59:08,24,14:59:08,47,14:59:07,8,0
14:59:10,120,14:59:11,24,14:59:11,47,14:59:10,26,0
14:59:13,114,14:59:14,21,14:59:14,47,14:59:13,6,0
14:59:16,108,14:59:17,17,14:59:17,47,14:59:16,27,0
14:59:19,102,14:59:20,14,14:59:20,35,14:59:19,11,0
14:59:22,96,14:59:23,15,14:59:23,35,14:59:22,12,0
14:59:25,90,14:59:26,17,14:59:26,35,14:59:25,12,0
14:59:28,86,14:59:29,15,14:59:29,35,14:59:28,7,0
14:59:31,82,14:59:32,15,14:59:32,35,14:59:31,73,0
14:59:34,79,14:59:35,13,14:59:35,47,14:59:34,12,0
14:59:37,76,14:59:38,11,14:59:38,47,14:59:37,26,0
14:59:40,75,14:59:41,10,14:59:41,47,14:59:40,12,0
14:59:43,78,14:59:44,9,14:59:44,47,14:59:43,34,0
14:59:46,81,14:59:47,8,14:59:47,47,14:59:46,95,0
14:59:49,84,14:59:50,8,14:59:50,47,14:59:49,7,0
14:59:52,85,14:59:53,10,14:59:53,47,14:59:52,40,0
14:59:55,85,14:59:56,12,14:59:56,47,14:59:55,5,0
14:59:58,85,14:59:59,14,14:59:59,47,14:59:58,75,0
15:00:01,0,15:00:02,15,15:00:02,47,15:00:01,30,0
15:00:13,114,15:00:14,24,15:00:14,47,15:00:13,58,0
15:00:16,117,15:00:17,24,15:00:17,47,15:00:16,17,0
15:00:19,120,15:00:20,23,15:00:20,47,15:00:19,22,0
15:00:22,123,15:00:23,24,15:00:23,47,15:00:22,30,0
15:00:25,120,15:00:26,22,15:00:26,47,15:00:26,18,0
15:00:28,114,15:00:29,20,15:00:29,47,15:00:29,26,0
15:00:43,118,15:00:44,24,15:00:44,47,15:00:44,40,0
15:00:46,121,15:00:47,24,15:00:47,47,15:00:47,47,0
15:00:49,124,15:00:50,24,15:00:50,47,15:00:50,15,0
15:00:52,126,15:00:53,23,15:00:53,47,15:00:53,11,0
15:00:55,123,15:00:56,23,15:00:56,47,15:00:56,11,0
15:00:58,117,15:00:59,21,15:00:59,47,15:00:58,10,0
15:01:01,111,15:01:02,20,15:01:02,47,15:01:01,10,62
15:01:04,105,15:01:05,21,15:01:05,47,15:01:04,15,62
15:01:07,99,15:01:08,21,15:01:08,47,15:01:08,23,62
15:01:10,93,15:01:11,22,15:01:11,47,15:01:10,9,62
15:01:13,90,15:01:14,22,15:01:14,47,15:01:13,8,62
15:01:16,87,15:01:17,23,15:01:17,47,15:01:17,10,62
15:01:19,84,15:01:20,23,15:01:20,47,15:01:20,16,62
15:01:22,0,15:01:23,22,15:01:23,47,15:01:23,6,60
15:01:25,0,15:01:26,19,15:01:26,47,15:01:26,5,60
15:01:28,0,15:01:29,18,15:01:29,47,15:01:28,7,60
15:01:31,0,15:01:32,18,15:01:32,47,15:01:31,7,60
15:01:34,81,15:01:35,18,15:01:35,47,15:01:34,10,60
15:01:37,78,15:01:38,18,15:01:38,47,15:01:38,7,60
15:01:40,75,15:01:41,18,15:01:41,47,15:01:40,7,60
15:01:43,78,15:01:44,18,15:01:44,47,15:01:43,3,62
15:01:46,79,15:01:47,18,15:01:47,47,15:01:46,10,62
15:01:49,79,15:01:50,18,15:01:50,47,15:01:49,28,62
15:01:52,79,15:01:53,18,15:01:53,47,15:01:53,16,62
15:01:55,79,15:01:56,18,15:01:56,47,15:01:56,13,62
15:01:58,79,15:01:59,18,15:01:59,47,15:01:59,9,62
15:02:01,79,15:02:02,18,15:02:02,47,15:02:02,4,62
15:02:04,79,15:02:05,18,15:02:05,47,15:02:05,16,62
15:02:07,77,15:02:08,19,15:02:08,47,15:02:08,7,62
15:02:10,74,15:02:11,19,15:02:11,47,15:02:10,6,62
15:02:13,71,15:02:14,18,15:02:14,47,15:02:14,14,62
15:02:16,68,15:02:17,18,15:02:17,47,15:02:16,12,62
15:02:19,67,15:02:20,17,15:02:20,47,15:02:20,8,62
15:02:22,67,15:02:23,16,15:02:23,47,15:02:22,20,62
15:02:25,64,15:02:26,15,15:02:26,47,15:02:26,9,62
15:02:28,63,15:02:29,15,15:02:29,47,15:02:29,3,62
15:02:31,63,15:02:32,14,15:02:32,47,15:02:32,7,62
15:02:34,65,15:02:35,15,15:02:35,47,15:02:34,11,62
15:02:37,68,15:02:38,15,15:02:38,47,15:02:38,8,62
15:02:40,70,15:02:41,16,15:02:41,47,15:02:41,3,62
15:02:43,68,15:02:44,16,15:02:44,47,15:02:44,2,60
15:02:46,65,15:02:47,15,15:02:47,47,15:02:46,6,60
15:02:49,62,15:02:50,15,15:02:50,47,15:02:50,9,60
15:02:52,62,15:02:53,15,15:02:53,47,15:02:53,8,60
15:02:55,62,15:02:56,15,15:02:56,47,15:02:56,10,60
15:02:58,62,15:02:59,15,15:02:59,47,15:02:58,18,60
15:03:01,64,15:03:02,15,15:03:02,47,15:03:02,5,60
15:03:04,67,15:03:05,15,15:03:05,47,15:03:04,12,60
15:03:07,70,15:03:08,16,15:03:08,47,15:03:08,8,60
15:03:10,73,15:03:11,16,15:03:11,47,15:03:11,10,60
15:03:13,76,15:03:14,15,15:03:14,47,15:03:13,51,60
15:03:16,73,15:03:17,17,15:03:17,47,15:03:17,22,60
15:03:19,70,15:03:20,18,15:03:20,47,15:03:20,6,60
15:03:22,73,15:03:23,19,15:03:23,47,15:03:23,20,60
15:03:25,76,15:03:26,19,15:03:26,47,15:03:26,13,60
15:03:28,79,15:03:29,19,15:03:29,47,15:03:28,10,60
15:03:31,82,15:03:32,18,15:03:32,47,15:03:31,11,60
15:03:34,85,15:03:35,19,15:03:35,47,15:03:34,26,60
15:03:37,85,15:03:38,20,15:03:38,47,15:03:38,12,60
15:03:40,85,15:03:41,20,15:03:41,47,15:03:40,17,60
15:03:43,85,15:03:44,21,15:03:44,47,15:03:43,34,60
15:03:46,85,15:03:47,19,15:03:47,47,15:03:47,8,60
15:03:49,85,15:03:50,19,15:03:50,47,15:03:50,7,60
15:03:52,85,15:03:53,20,15:03:53,47,15:03:53,8,60
15:03:55,82,15:03:56,21,15:03:56,59,15:03:55,9,60
15:03:58,80,15:03:59,21,15:03:59,59,15:03:58,12,60
15:04:01,80,15:04:02,20,15:04:02,59,15:04:02,13,78
15:04:04,80,15:04:05,18,15:04:05,59,15:04:05,12,78
15:04:07,80,15:04:08,16,15:04:08,59,15:04:08,66,78
15:04:10,80,15:04:11,15,15:04:11,59,15:04:11,15,78
15:04:13,80,15:04:14,16,15:04:14,59,15:04:14,1,78
15:04:16,80,15:04:17,15,15:04:17,59,15:04:17,7,78
15:04:19,80,15:04:20,15,15:04:20,59,15:04:20,15,78
15:04:22,80,15:04:23,15,15:04:23,59,15:04:23,7,76
15:04:25,80,15:04:26,16,15:04:26,59,15:04:26,34,76
15:04:28,80,15:04:29,16,15:04:29,59,15:04:29,12,76
15:04:31,80,15:04:32,15,15:04:32,59,15:04:32,4,76
15:04:34,80,15:04:35,15,15:04:35,59,15:04:35,21,76
15:04:37,80,15:04:38,14,15:04:38,59,15:04:38,15,76
15:04:40,80,15:04:41,15,15:04:41,59,15:04:41,6,76
15:04:43,78,15:04:44,15,15:04:44,59,15:04:44,13,79
15:04:46,76,15:04:47,15,15:04:47,59,15:04:47,9,79
15:04:49,73,15:04:50,15,15:04:50,47,15:04:50,5,79
15:04:52,70,15:04:53,15,15:04:53,47,15:04:53,9,79
15:04:55,69,15:04:56,15,15:04:56,47,15:04:56,3,79
15:04:58,69,15:04:59,15,15:04:59,47,15:04:59,7,79
15:05:01,69,15:05:02,15,15:05:02,47,15:05:02,3,78
15:05:04,69,15:05:05,15,15:05:05,47,15:05:05,11,78
15:05:07,69,15:05:08,15,15:05:08,47,15:05:08,10,78
15:05:10,69,15:05:11,15,15:05:11,47,15:05:11,2,78
15:05:13,69,15:05:14,15,15:05:14,47,15:05:14,3,78
15:05:16,70,15:05:17,15,15:05:17,47,15:05:17,10,78
15:05:19,73,15:05:20,14,15:05:20,47,15:05:20,4,78
15:05:22,76,15:05:23,15,15:05:23,47,15:05:23,2,72
15:05:25,79,15:05:26,16,15:05:26,47,15:05:26,5,72
15:05:28,79,15:05:29,17,15:05:29,47,15:05:29,6,72
15:05:31,79,15:05:32,17,15:05:32,47,15:05:32,6,72
15:05:34,79,15:05:35,17,15:05:35,47,15:05:35,5,72
15:05:37,79,15:05:38,18,15:05:38,47,15:05:38,7,72
15:05:40,79,15:05:41,19,15:05:41,47,15:05:41,5,72
15:05:43,79,15:05:44,19,15:05:44,47,15:05:44,4,82
15:05:46,79,15:05:47,20,15:05:47,47,15:05:47,3,82
15:05:49,77,15:05:50,20,15:05:50,47,15:05:50,4,82
15:05:52,74,15:05:53,20,15:05:53,59,15:05:53,14,82
15:05:55,71,15:05:56,20,15:05:56,59,15:05:56,2,82
15:05:58,68,15:05:59,21,15:05:59,59,15:05:59,4,82
15:06:01,66,15:06:02,21,15:06:02,59,15:06:02,1,84
15:06:04,66,15:06:05,22,15:06:05,59,15:06:05,6,84
15:06:07,66,15:06:08,22,15:06:08,59,15:06:08,2,84
15:06:10,66,15:06:11,22,15:06:11,59,15:06:11,28,84
15:06:13,66,15:06:14,22,15:06:14,59,15:06:14,8,84
15:06:16,66,15:06:17,22,15:06:17,47,15:06:17,8,84
15:06:19,66,15:06:20,21,15:06:20,47,15:06:20,12,84
15:06:22,66,15:06:23,17,15:06:23,47,15:06:23,3,84
15:06:25,66,15:06:26,17,15:06:26,47,15:06:26,5,84
15:06:28,66,15:06:29,15,15:06:29,47,15:06:29,13,84
15:06:31,69,15:06:32,17,15:06:32,47,15:06:32,12,84
15:06:34,72,15:06:35,18,15:06:35,47,15:06:35,11,84
15:06:37,75,15:06:38,19,15:06:38,47,15:06:37,35,84
15:06:40,76,15:06:41,18,15:06:41,47,15:06:41,16,84
15:06:43,76,15:06:44,19,15:06:44,47,15:06:44,3,78
15:06:46,76,15:06:47,20,15:06:47,47,15:06:47,18,78
15:06:49,76,15:06:50,20,15:06:50,47,15:06:50,20,78
15:06:52,76,15:06:53,20,15:06:53,59,15:06:53,15,78
15:06:55,76,15:06:56,19,15:06:56,59,15:06:56,10,78
15:06:58,76,15:06:59,19,15:06:59,59,15:06:59,7,78
15:07:01,79,15:07:02,20,15:07:02,59,15:07:02,31,78
15:07:04,82,15:07:05,18,15:07:05,59,15:07:05,7,78
15:07:07,0,15:07:08,17,15:07:08,59,15:07:08,8,78
15:07:10,84,15:07:11,16,15:07:11,59,15:07:11,11,78
15:07:13,84,15:07:14,16,15:07:14,71,15:07:14,9,78
15:07:16,84,15:07:17,17,15:07:17,71,15:07:17,22,78
15:07:19,84,15:07:20,19,15:07:20,71,15:07:20,6,78
15:07:22,84,15:07:23,20,15:07:23,71,15:07:23,5,84
15:07:25,84,15:07:26,21,15:07:26,71,15:07:26,5,84
15:07:28,84,15:07:29,22,15:07:29,59,15:07:29,7,84
15:07:31,84,15:07:32,21,15:07:32,59,15:07:32,25,84
15:07:34,84,15:07:35,21,15:07:35,59,15:07:35,6,84
15:07:37,84,15:07:38,21,15:07:38,59,15:07:38,4,84
15:07:40,84,15:07:41,20,15:07:41,59,15:07:41,31,78
15:07:43,84,15:07:44,21,15:07:44,59,15:07:44,1,78
15:07:46,84,15:07:47,21,15:07:47,59,15:07:47,21,78
15:07:50,84,15:07:50,19,15:07:50,59,15:07:50,15,78
15:07:52,84,15:07:54,16,15:07:53,59,15:07:53,7,78
15:07:56,84,15:07:57,14,15:07:56,59,15:07:56,7,78
15:08:01,84,15:08:02,17,15:08:02,59,15:08:02,3,83
15:08:05,84,15:08:05,15,15:08:05,59,15:08:05,4,83
15:08:07,82,15:08:09,14,15:08:08,59,15:08:08,11,83
15:08:11,78,15:08:12,13,15:08:11,59,15:08:11,9,83
15:08:14,75,15:08:15,14,15:08:14,59,15:08:14,9,83
15:08:17,72,15:08:18,15,15:08:17,59,15:08:17,7,83
15:08:19,70,15:08:21,16,15:08:20,59,15:08:20,5,83
15:08:23,70,15:08:24,17,15:08:23,59,15:08:23,4,84
15:08:26,70,15:08:27,17,15:08:26,59,15:08:26,6,84
15:08:29,70,15:08:30,15,15:08:29,59,15:08:29,15,84
15:08:32,70,15:08:33,14,15:08:32,59,15:08:32,3,84
15:08:35,70,15:08:36,16,15:08:35,59,15:08:35,5,84
15:08:38,70,15:08:39,17,15:08:38,59,15:08:38,11,84
15:08:41,72,15:08:42,18,15:08:41,71,15:08:41,5,85
15:08:44,73,15:08:45,19,15:08:44,71,15:08:44,5,85
15:08:47,72,15:08:48,19,15:08:47,71,15:08:47,30,85
15:08:50,72,15:08:51,19,15:08:50,71,15:08:50,2,85
15:08:53,72,15:08:54,20,15:08:53,71,15:08:53,2,85
15:08:56,72,15:08:57,19,15:08:56,71,15:08:56,4,85
15:09:02,68,15:09:03,16,15:09:02,71,15:09:02,84,74
15:09:05,65,15:09:06,16,15:09:05,71,15:09:05,5,74
15:09:08,64,15:09:09,18,15:09:08,71,15:09:08,13,74
15:09:11,62,15:09:12,19,15:09:11,71,15:09:11,8,74
15:09:14,62,15:09:15,20,15:09:14,71,15:09:14,4,74
15:09:17,62,15:09:18,20,15:09:17,71,15:09:17,6,74
15:09:20,62,15:09:21,20,15:09:20,71,15:09:20,13,74
15:09:23,64,15:09:24,21,15:09:23,71,15:09:23,4,88
15:09:26,67,15:09:27,19,15:09:26,71,15:09:26,15,88
15:09:29,70,15:09:30,17,15:09:29,71,15:09:29,9,88
15:09:32,73,15:09:33,18,15:09:32,71,15:09:32,7,88
15:09:35,76,15:09:36,17,15:09:35,71,15:09:35,10,88
15:09:38,78,15:09:39,15,15:09:38,71,15:09:38,13,88
15:09:41,78,15:09:42,15,15:09:41,71,15:09:41,13,89
15:09:44,78,15:09:45,15,15:09:44,71,15:09:44,35,89
15:09:47,78,15:09:48,13,15:09:47,71,15:09:47,4,89
15:09:50,78,15:09:51,12,15:09:50,59,15:09:50,15,89
15:09:53,76,15:09:54,12,15:09:53,59,15:09:53,14,89
15:09:56,76,15:09:57,11,15:09:56,59,15:09:56,12,89
15:10:02,76,15:10:03,10,15:10:02,59,15:10:02,19,79
15:10:05,73,15:10:06,10,15:10:05,59,15:10:05,14,79
15:10:08,70,15:10:09,10,15:10:08,59,15:10:08,2,79
15:10:11,67,15:10:12,10,15:10:11,59,15:10:11,11,79
15:10:14,65,15:10:15,12,15:10:14,59,15:10:14,15,79
15:10:17,65,15:10:17,11,15:10:17,59,15:10:17,19,79
15:10:20,65,15:10:21,10,15:10:20,59,15:10:20,8,79
15:10:23,65,15:10:24,11,15:10:23,71,15:10:23,8,78
15:10:26,65,15:10:27,11,15:10:26,71,15:10:26,6,78
15:10:29,65,15:10:30,13,15:10:29,71,15:10:29,8,78
15:10:32,68,15:10:33,14,15:10:32,71,15:10:32,4,78
