Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
11:06:31,63,11:06:32,21,11:06:32,47,11:06:31,1,73
11:06:34,63,11:06:35,20,11:06:35,47,11:06:34,3,73
11:06:37,66,11:06:38,19,11:06:38,47,11:06:38,4,73
11:06:40,68,11:06:41,19,11:06:41,47,11:06:40,5,73
11:06:43,68,11:06:44,19,11:06:44,47,11:06:43,8,82
11:06:46,68,11:06:47,19,11:06:47,47,11:06:46,6,82
11:06:49,68,11:06:50,18,11:06:50,47,11:06:49,4,82
11:06:52,68,11:06:53,18,11:06:53,47,11:06:52,3,82
11:06:55,68,11:06:56,18,11:06:56,47,11:06:56,8,82
11:06:58,68,11:06:59,18,11:06:59,47,11:06:59,2,82
11:07:01,68,11:07:02,19,11:07:02,47,11:07:02,31,84
11:07:04,68,11:07:05,19,11:07:05,47,11:07:05,42,84
11:07:07,68,11:07:08,19,11:07:08,47,11:07:08,14,84
11:07:10,68,11:07:11,19,11:07:11,47,11:07:11,2,84
11:07:13,68,11:07:14,19,11:07:14,47,11:07:14,1,84
11:07:16,68,11:07:17,19,11:07:17,47,11:07:17,6,84
11:07:19,68,11:07:20,19,11:07:20,47,11:07:20,1,84
11:07:22,68,11:07:23,19,11:07:23,47,11:07:23,3,80
11:07:25,68,11:07:26,19,11:07:26,47,11:07:26,4,80
11:07:28,68,11:07:29,19,11:07:29,47,11:07:29,3,80
11:07:31,68,11:07:32,19,11:07:32,47,11:07:32,2,80
11:07:34,68,11:07:35,19,11:07:35,47,11:07:35,6,80
11:07:37,68,11:07:38,19,11:07:38,47,11:07:38,1,80
11:07:40,68,11:07:41,19,11:07:41,47,11:07:41,9,80
11:07:43,68,11:07:44,19,11:07:44,47,11:07:44,5,77
11:07:46,68,11:07:47,19,11:07:47,47,11:07:47,7,77
11:07:49,68,11:07:50,19,11:07:50,47,11:07:50,4,77
11:07:52,68,11:07:53,18,11:07:53,47,11:07:53,5,77
11:07:55,65,11:07:56,18,11:07:56,47,11:07:56,5,77
11:07:58,65,11:07:59,17,11:07:59,47,11:07:59,4,77
11:08:01,66,11:08:02,18,11:08:02,47,11:08:02,4,81
11:08:04,69,11:08:05,18,11:08:05,47,11:08:05,2,81
11:08:07,72,11:08:08,19,11:08:08,47,11:08:08,5,81
11:08:10,69,11:08:11,18,11:08:11,47,11:08:11,3,81
11:08:13,66,11:08:14,18,11:08:14,47,11:08:14,8,81
11:08:16,64,11:08:17,18,11:08:17,47,11:08:17,10,81
11:08:19,64,11:08:20,18,11:08:20,47,11:08:20,10,81
11:08:22,64,11:08:23,18,11:08:23,47,11:08:23,6,81
11:08:25,62,11:08:26,18,11:08:26,47,11:08:26,6,81
11:08:28,62,11:08:29,18,11:08:29,47,11:08:29,4,81
11:08:31,62,11:08:32,18,11:08:32,47,11:08:32,2,81
11:08:34,62,11:08:35,18,11:08:35,47,11:08:35,7,81
11:08:37,62,11:08:38,18,11:08:38,47,11:08:38,13,81
11:08:40,62,11:08:41,18,11:08:41,47,11:08:41,12,81
11:08:43,62,11:08:44,18,11:08:44,47,11:08:44,6,83
11:08:46,62,11:08:47,18,11:08:47,47,11:08:47,1,83
11:08:49,62,11:08:50,18,11:08:50,47,11:08:50,3,83
11:08:52,62,11:08:53,18,11:08:53,47,11:08:53,5,83
11:08:55,62,11:08:56,18,11:08:56,47,11:08:56,3,83
11:08:58,62,11:08:59,18,11:08:59,47,11:08:59,15,83
11:09:01,63,11:09:02,18,11:09:02,47,11:09:02,8,83
11:09:04,66,11:09:05,19,11:09:05,47,11:09:05,12,83
11:09:07,69,11:09:08,19,11:09:08,47,11:09:08,21,83
11:09:10,68,11:09:11,20,11:09:11,47,11:09:11,16,83
11:09:13,65,11:09:14,20,11:09:14,47,11:09:14,23,83
11:09:16,63,11:09:17,20,11:09:17,47,11:09:17,1,83
11:09:19,63,11:09:20,20,11:09:20,47,11:09:20,3,83
11:09:22,63,11:09:23,21,11:09:23,47,11:09:23,3,80
11:09:25,63,11:09:26,21,11:09:26,47,11:09:26,3,80
11:09:28,63,11:09:29,21,11:09:29,47,11:09:29,3,80
11:09:31,66,11:09:32,21,11:09:32,47,11:09:32,5,80
11:09:34,69,11:09:35,21,11:09:35,47,11:09:35,7,80
11:09:37,72,11:09:38,21,11:09:38,47,11:09:38,5,80
11:09:40,75,11:09:41,21,11:09:41,47,11:09:41,8,80
11:09:43,78,11:09:44,21,11:09:44,47,11:09:44,4,80
11:09:46,77,11:09:47,21,11:09:47,47,11:09:47,3,80
11:09:49,77,11:09:50,21,11:09:50,47,11:09:50,4,80
11:09:52,77,11:09:53,21,11:09:53,47,11:09:53,4,80
11:09:55,77,11:09:56,21,11:09:56,47,11:09:56,2,80
11:09:58,77,11:09:59,20,11:09:59,47,11:09:59,10,80
11:10:01,77,11:10:02,20,11:10:02,47,11:10:02,2,82
11:10:04,77,11:10:05,19,11:10:05,47,11:10:05,2,82
11:10:07,77,11:10:08,19,11:10:08,47,11:10:08,4,82
11:10:10,77,11:10:11,19,11:10:11,47,11:10:11,13,82
11:10:13,77,11:10:14,19,11:10:14,47,11:10:14,7,82
11:10:16,77,11:10:17,19,11:10:17,47,11:10:17,34,82
11:10:19,74,11:10:20,18,11:10:20,47,11:10:20,7,82
11:10:22,74,11:10:23,18,11:10:23,47,11:10:23,12,82
11:10:25,74,11:10:26,18,11:10:26,47,11:10:26,14,82
11:10:28,74,11:10:29,18,11:10:29,47,11:10:29,6,82
11:10:31,74,11:10:32,18,11:10:32,47,11:10:32,10,82
11:10:34,73,11:10:35,18,11:10:35,47,11:10:35,11,82
11:10:37,70,11:10:38,18,11:10:38,47,11:10:38,13,82
11:10:40,67,11:10:41,18,11:10:41,47,11:10:41,6,82
11:10:43,67,11:10:44,18,11:10:44,47,11:10:44,4,78
11:10:46,67,11:10:47,18,11:10:47,47,11:10:47,2,78
11:10:49,64,11:10:50,18,11:10:50,47,11:10:50,2,78
11:10:52,64,11:10:53,18,11:10:53,47,11:10:53,7,78
11:10:55,63,11:10:56,18,11:10:56,47,11:10:56,8,78
11:10:59,63,11:10:59,18,11:10:59,47,11:10:59,1,78
11:11:02,63,11:11:02,18,11:11:02,47,11:11:02,2,84
11:11:04,63,11:11:05,18,11:11:05,47,11:11:05,7,84
11:11:08,63,11:11:09,18,11:11:08,47,11:11:08,3,84
11:11:11,63,11:11:12,17,11:11:11,47,11:11:11,8,84
11:11:14,63,11:11:15,17,11:11:14,47,11:11:14,6,84
11:11:16,63,11:11:18,17,11:11:17,47,11:11:17,4,84
11:11:20,63,11:11:21,17,11:11:20,47,11:11:20,1,84
11:11:23,63,11:11:23,17,11:11:23,47,11:11:23,4,83
11:11:26,63,11:11:27,17,11:11:26,47,11:11:26,13,83
11:11:29,65,11:11:30,17,11:11:29,47,11:11:29,3,83
11:11:32,68,11:11:33,17,11:11:32,35,11:11:32,13,83
11:11:35,71,11:11:36,17,11:11:35,35,11:11:35,26,83
11:11:38,74,11:11:38,17,11:11:38,47,11:11:38,6,83
11:11:41,75,11:11:41,17,11:11:41,47,11:11:41,7,83
11:11:44,75,11:11:45,18,11:11:44,47,11:11:44,6,83
11:11:47,75,11:11:48,19,11:11:47,47,11:11:47,11,83
11:11:50,75,11:11:51,19,11:11:50,47,11:11:50,5,83
11:11:53,75,11:11:54,20,11:11:53,47,11:11:53,6,83
11:11:56,72,11:11:57,20,11:11:56,47,11:11:56,6,83
11:12:02,66,11:12:03,20,11:12:02,35,11:12:02,8,83
11:12:05,64,11:12:06,20,11:12:05,35,11:12:05,13,83
11:12:08,64,11:12:09,20,11:12:08,35,11:12:08,8,83
11:12:11,64,11:12:12,20,11:12:11,35,11:12:11,9,83
11:12:14,64,11:12:15,20,11:12:14,35,11:12:14,13,83
11:12:17,64,11:12:18,20,11:12:17,35,11:12:17,10,83
11:12:20,64,11:12:21,20,11:12:20,35,11:12:20,11,83
11:12:23,64,11:12:24,20,11:12:23,35,11:12:23,11,85
11:12:26,64,11:12:27,20,11:12:26,47,11:12:26,51,85
11:12:29,65,11:12:30,20,11:12:29,47,11:12:29,18,85
11:12:32,68,11:12:33,20,11:12:32,47,11:12:32,2,85
11:12:35,71,11:12:36,20,11:12:35,47,11:12:35,8,85
11:12:38,72,11:12:39,20,11:12:38,47,11:12:38,5,85
11:12:41,72,11:12:42,20,11:12:41,47,11:12:41,9,85
11:12:43,72,11:12:44,20,11:12:44,47,11:12:44,2,84
11:12:47,72,11:12:48,20,11:12:47,47,11:12:47,3,84
11:12:50,72,11:12:51,20,11:12:50,47,11:12:50,11,84
11:12:53,72,11:12:54,20,11:12:53,47,11:12:53,54,84
11:12:56,72,11:12:57,21,11:12:56,47,11:12:56,2,84
11:12:58,72,11:12:59,21,11:12:59,47,11:12:59,2,84
11:13:02,72,11:13:03,22,11:13:02,47,11:13:02,16,
11:13:05,72,11:13:06,22,11:13:05,47,11:13:05,17,
11:13:08,69,11:13:09,22,11:13:08,47,11:13:08,17,
11:13:11,66,11:13:12,22,11:13:11,47,11:13:11,9,
11:13:14,64,11:13:15,22,11:13:14,47,11:13:14,22,
