Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
16:13:36,85,16:13:37,16,16:13:36,59,16:13:36,30,0
16:13:45,110,16:13:46,23,16:13:45,47,16:13:45,9,0
16:13:48,113,16:13:49,24,16:13:48,47,16:13:48,12,0
16:13:51,116,16:13:52,23,16:13:51,47,16:13:51,20,0
16:13:54,119,16:13:55,23,16:13:54,47,16:13:54,15,0
16:13:57,119,16:13:58,21,16:13:57,47,16:13:57,1,0
16:14:00,113,16:14:01,20,16:14:00,47,16:14:00,18,0
16:14:03,107,16:14:04,20,16:14:03,47,16:14:03,3,0
16:14:06,101,16:14:07,17,16:14:06,47,16:14:06,31,0
16:14:09,95,16:14:10,17,16:14:09,47,16:14:09,12,0
16:14:12,89,16:14:13,18,16:14:12,47,16:14:12,11,0
16:14:15,0,16:14:16,19,16:14:15,47,16:14:15,5,0
16:14:18,80,16:14:19,20,16:14:18,47,16:14:18,2,0
16:14:21,0,16:14:22,21,16:14:21,47,16:14:21,9,0
16:14:24,86,16:14:25,21,16:14:24,47,16:14:24,6,0
16:14:27,88,16:14:28,22,16:14:27,47,16:14:27,2,0
16:14:30,86,16:14:31,22,16:14:30,47,16:14:30,3,0
16:14:33,87,16:14:34,23,16:14:33,47,16:14:33,15,0
16:14:36,90,16:14:37,23,16:14:36,47,16:14:36,10,0
16:14:39,93,16:14:40,24,16:14:39,47,16:14:39,34,0
16:14:42,96,16:14:43,24,16:14:42,47,16:14:42,13,0
16:14:45,97,16:14:46,24,16:14:45,47,16:14:45,15,0
16:14:48,97,16:14:49,24,16:14:48,47,16:14:48,37,0
16:14:51,97,16:14:52,24,16:14:51,47,16:14:51,20,0
16:14:54,97,16:14:55,25,16:14:54,47,16:14:54,1,0
16:14:57,97,16:14:58,25,16:14:57,47,16:14:57,33,0
16:15:00,94,16:15:01,25,16:15:00,47,16:15:00,10,86
16:15:03,91,16:15:04,25,16:15:03,47,16:15:03,11,86
16:15:06,90,16:15:07,25,16:15:06,47,16:15:06,17,86
16:15:09,90,16:15:10,21,16:15:09,47,16:15:09,23,86
16:15:12,90,16:15:13,22,16:15:12,47,16:15:12,18,86
16:15:15,85,16:15:16,21,16:15:15,47,16:15:15,3,86
16:15:18,82,16:15:19,22,16:15:18,47,16:15:18,4,86
16:15:21,79,16:15:22,23,16:15:21,47,16:15:21,3,87
16:15:24,79,16:15:25,23,16:15:24,47,16:15:24,1,87
16:15:27,79,16:15:28,23,16:15:27,47,16:15:27,4,87
16:15:30,76,16:15:31,23,16:15:30,47,16:15:30,10,87
16:15:33,72,16:15:34,24,16:15:33,47,16:15:33,3,87
16:15:36,70,16:15:37,24,16:15:36,47,16:15:36,3,87
16:15:39,73,16:15:40,24,16:15:39,47,16:15:39,8,87
16:15:42,76,16:15:43,24,16:15:42,47,16:15:42,11,85
16:15:45,79,16:15:46,24,16:15:45,47,16:15:45,31,85
16:15:48,79,16:15:49,23,16:15:48,47,16:15:48,10,85
16:15:51,74,16:15:52,23,16:15:51,47,16:15:51,10,85
16:15:54,75,16:15:55,23,16:15:54,47,16:15:54,2,85
