Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
15:25:34,117,15:25:35,24,15:25:35,47,15:25:34,60,0
15:25:37,120,15:25:38,23,15:25:38,47,15:25:37,30,0
15:25:40,123,15:25:41,22,15:25:41,47,15:25:40,10,0
15:25:43,117,15:25:44,20,15:25:44,47,15:25:43,14,0
15:25:46,111,15:25:47,19,15:25:47,47,15:25:46,19,0
15:25:49,105,15:25:50,18,15:25:50,47,15:25:49,14,0
15:25:52,99,15:25:53,17,15:25:53,47,15:25:52,4,0
15:25:55,93,15:25:56,17,15:25:56,47,15:25:55,10,0
15:25:58,90,15:25:59,16,15:25:59,47,15:25:58,15,0
15:26:01,87,15:26:02,16,15:26:02,47,15:26:01,8,0
15:26:04,84,15:26:05,16,15:26:05,47,15:26:04,21,0
15:26:07,81,15:26:08,16,15:26:08,47,15:26:07,8,0
15:26:10,78,15:26:11,16,15:26:11,47,15:26:10,15,0
15:26:13,78,15:26:14,16,15:26:14,47,15:26:13,54,0
15:26:16,78,15:26:17,16,15:26:17,47,15:26:16,21,0
15:26:19,78,15:26:20,15,15:26:20,47,15:26:19,11,0
15:26:22,79,15:26:23,16,15:26:23,47,15:26:22,37,0
15:26:25,79,15:26:26,18,15:26:26,47,15:26:25,15,0
15:26:28,79,15:26:29,19,15:26:29,47,15:26:28,10,0
15:26:31,79,15:26:32,20,15:26:32,47,15:26:32,13,0
15:26:34,79,15:26:35,21,15:26:35,47,15:26:34,13,0
15:26:37,79,15:26:38,22,15:26:38,47,15:26:37,21,0
15:26:40,79,15:26:41,22,15:26:41,47,15:26:41,13,0
15:26:43,79,15:26:44,23,15:26:44,47,15:26:44,7,0
15:26:46,79,15:26:47,23,15:26:47,47,15:26:46,4,0
15:26:49,79,15:26:50,22,15:26:50,47,15:26:50,7,0
15:26:52,79,15:26:53,22,15:26:53,47,15:26:53,7,0
15:26:55,81,15:26:56,22,15:26:56,47,15:26:55,15,0
15:26:58,84,15:26:59,22,15:26:59,47,15:26:59,15,0
15:27:01,87,15:27:02,22,15:27:02,47,15:27:01,24,0
15:27:04,89,15:27:05,22,15:27:05,47,15:27:05,9,0
15:27:07,89,15:27:08,21,15:27:08,47,15:27:07,17,0
15:27:10,89,15:27:11,22,15:27:11,47,15:27:10,59,0
15:27:13,89,15:27:14,21,15:27:14,47,15:27:14,2,0
15:27:16,89,15:27:17,20,15:27:17,47,15:27:17,18,0
15:27:19,89,15:27:20,21,15:27:20,47,15:27:20,8,0
15:27:22,89,15:27:23,20,15:27:23,47,15:27:22,6,0
15:27:25,89,15:27:26,19,15:27:26,47,15:27:26,2,0
15:27:28,89,15:27:29,19,15:27:29,47,15:27:29,11,0
15:27:31,89,15:27:32,18,15:27:32,47,15:27:32,13,0
15:27:34,89,15:27:35,18,15:27:35,47,15:27:34,6,0
15:27:37,89,15:27:38,19,15:27:38,47,15:27:37,24,0
15:27:40,89,15:27:41,20,15:27:41,47,15:27:41,12,0
15:27:43,88,15:27:44,21,15:27:44,47,15:27:44,8,0
