Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
14:44:05,86,14:44:06,15,14:44:05,47,14:44:05,13
14:44:08,86,14:44:09,15,14:44:08,47,14:44:08,12
14:44:11,86,14:44:12,15,14:44:11,47,14:44:11,9
14:44:14,86,14:44:15,15,14:44:14,47,14:44:14,80
14:44:17,86,14:44:18,14,14:44:17,47,14:44:17,15
14:44:20,82,14:44:21,13,14:44:20,47,14:44:20,2
14:44:23,76,14:44:24,13,14:44:23,47,14:44:23,5
14:44:26,72,14:44:27,13,14:44:26,47,14:44:26,2
14:44:29,69,14:44:30,12,14:44:29,47,14:44:29,13
14:44:32,66,14:44:33,14,14:44:32,47,14:44:32,6
14:44:35,65,14:44:36,15,14:44:35,47,14:44:35,5
14:44:38,65,14:44:39,16,14:44:38,47,14:44:38,24
14:44:41,65,14:44:42,17,14:44:41,47,14:44:41,5
14:44:44,67,14:44:45,18,14:44:44,47,14:44:44,3
14:44:47,70,14:44:48,19,14:44:47,47,14:44:47,3
14:44:50,73,14:44:51,20,14:44:50,47,14:44:50,9
14:44:53,76,14:44:54,20,14:44:53,47,14:44:53,10
14:44:56,79,14:44:57,21,14:44:56,47,14:44:56,18
14:45:02,75,14:45:03,22,14:45:02,47,14:45:02,11,64
14:45:05,72,14:45:06,22,14:45:05,47,14:45:05,3,64
14:45:08,69,14:45:09,23,14:45:08,47,14:45:08,21,64
14:45:11,66,14:45:12,20,14:45:11,47,14:45:11,36,64
14:45:14,66,14:45:15,18,14:45:14,47,14:45:14,6,64
14:45:17,66,14:45:18,16,14:45:17,47,14:45:17,1,64
14:45:20,68,14:45:21,14,14:45:20,47,14:45:20,6,64
14:45:23,70,14:45:24,13,14:45:23,47,14:45:23,2,61
14:45:26,70,14:45:27,13,14:45:26,47,14:45:26,3,61
14:45:29,70,14:45:30,12,14:45:29,47,14:45:29,10,61
14:45:32,70,14:45:33,12,14:45:32,47,14:45:32,10,61
14:45:35,70,14:45:36,11,14:45:35,47,14:45:35,5,61
14:45:38,70,14:45:39,11,14:45:38,47,14:45:38,4,61
14:45:41,70,14:45:42,11,14:45:41,47,14:45:41,19,59
14:45:44,73,14:45:45,12,14:45:44,47,14:45:44,11,59
14:45:47,76,14:45:48,13,14:45:47,47,14:45:47,9,59
14:45:50,79,14:45:51,13,14:45:50,47,14:45:50,5,59
14:45:53,78,14:45:54,14,14:45:53,47,14:45:53,8,59
14:45:56,75,14:45:57,14,14:45:56,47,14:45:56,3,59
14:46:02,73,14:46:03,15,14:46:02,47,14:46:02,11,56
14:46:05,76,14:46:06,15,14:46:05,47,14:46:05,1,56
14:46:08,79,14:46:09,15,14:46:08,47,14:46:08,5,56
