Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
01:36:25,69,01:36:26,22,01:36:26,47,01:36:26,14,61
01:36:28,69,01:36:29,22,01:36:29,47,01:36:29,4,61
01:36:31,69,01:36:32,21,01:36:32,47,01:36:32,8,61
01:36:34,69,01:36:35,20,01:36:35,47,01:36:35,5,61
01:36:37,69,01:36:38,21,01:36:38,47,01:36:38,3,61
01:36:40,69,01:36:41,21,01:36:41,47,01:36:41,12,61
01:36:43,69,01:36:44,22,01:36:44,47,01:36:44,5,61
01:36:46,69,01:36:47,22,01:36:47,47,01:36:47,3,61
01:36:49,69,01:36:50,22,01:36:50,47,01:36:50,3,61
01:36:52,69,01:36:53,23,01:36:53,47,01:36:52,2,61
01:36:55,71,01:36:56,21,01:36:56,47,01:36:56,97,61
01:36:58,74,01:36:59,21,01:36:59,47,01:36:59,17,61
01:37:01,75,01:37:02,21,01:37:02,47,01:37:01,6
01:37:04,78,01:37:05,21,01:37:05,47,01:37:04,9
01:37:07,78,01:37:08,19,01:37:08,47,01:37:07,7
01:37:10,78,01:37:11,18,01:37:11,47,01:37:11,16
01:37:13,78,01:37:14,18,01:37:14,47,01:37:14,24
